,EARFCN_DL,antenna_height,azimuth,tilt,Site_latitude,Site_longitude,building_count,total_road_length,elevation,NDVI,population_density,Geohash,RSRP,RSRQ,Cell_ID
150,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,115.5997,1.0,8.366108,tc1sfxq,-15.759802,-3.4643643,Cell_144
151,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,114.150085,1.0,8.366108,tc1sfxr,-15.759722,-3.4643881,Cell_144
152,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,118.79469,1.0,8.366108,tc1sfxs,-15.7597885,-3.4643621,Cell_144
153,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,119.256134,1.0,8.366108,tc1sfxt,-15.759754,-3.4643705,Cell_144
154,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,121.85101,1.0,8.366108,tc1sfxu,-15.7597685,-3.4643614,Cell_144
155,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,118.4105,1.0,8.366108,tc1sfxv,-15.759639,-3.4644012,Cell_144
156,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,115.34829,1.0,8.366108,tc1sfxw,-15.759523,-3.4644377,Cell_144
157,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,113.841835,1.0,8.366108,tc1sfxx,-15.75944,-3.4644604,Cell_144
158,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,115.64462,1.0,8.366108,tc1sfxy,-15.759441,-3.4644582,Cell_144
159,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,117.652916,1.0,8.366108,tc1sfxz,-15.759447,-3.4644532,Cell_144
160,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,112.352646,1.0,7.9004483,tc1sfy0,-15.759287,-3.464508,Cell_144
161,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,112.13893,1.0,12.058437,tc1sfy1,-15.7591505,-3.4645033,Cell_144
162,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,112.895,1.0,7.9004483,tc1sfy2,-15.759218,-3.464525,Cell_144
163,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,118.826645,1.0,12.058437,tc1sfy3,-15.759228,-3.4644723,Cell_144
164,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,112.69729,1.0,12.058437,tc1sfy4,-15.7590475,-3.4645302,Cell_144
165,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,119.227264,1.0,12.058437,tc1sfy5,-15.759155,-3.464491,Cell_144
166,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,123.64044,1.0,12.058437,tc1sfy6,-15.759215,-3.464468,Cell_144
167,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,159.21028,1.0,12.058437,tc1sfy7,-15.759972,-3.4642098,Cell_144
168,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,118.807304,1.0,7.9004483,tc1sfy8,-15.759114,-3.4645424,Cell_144
169,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,124.50372,1.0,12.058437,tc1sfy9,-15.759119,-3.464493,Cell_144
170,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,119.48339,1.0,7.9004483,tc1sfyb,-15.759054,-3.464557,Cell_144
171,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,129.74529,1.0,12.058437,tc1sfyc,-15.759159,-3.4644752,Cell_144
172,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,143.2765,1.0,12.058437,tc1sfyd,-15.759413,-3.4643857,Cell_144
173,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,169.12712,1.0,12.058437,tc1sfye,-15.759933,-3.4642081,Cell_144
174,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,151.0483,1.0,12.058437,tc1sfyf,-15.759501,-3.4643514,Cell_144
175,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,158.9843,1.0,12.058437,tc1sfyg,-15.759636,-3.464305,Cell_144
176,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,120.88473,1.0,12.058437,tc1sfyh,-15.758784,-3.4645889,Cell_144
177,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,117.73566,1.0,12.058437,tc1sfyj,-15.758682,-3.4646206,Cell_144
178,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,120.93475,1.0,12.058437,tc1sfyk,-15.758714,-3.4646077,Cell_144
179,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,117.2177,1.0,12.058437,tc1sfym,-15.758603,-3.4646432,Cell_144
180,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,112.80757,1.0,12.058437,tc1sfyn,-15.758479,-3.4646826,Cell_144
181,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,112.23463,1.0,15.760513,tc1sfyp,-15.758362,-3.4646816,Cell_144
182,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,113.55141,1.0,12.058437,tc1sfyq,-15.7584305,-3.4646952,Cell_144
183,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,113.585655,1.0,15.760513,tc1sfyr,-15.7583275,-3.4646902,Cell_144
184,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,126.94267,1.0,12.058437,tc1sfys,-15.758641,-3.4646194,Cell_144
185,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,120.35849,1.0,12.058437,tc1sfyt,-15.758474,-3.4646745,Cell_144
186,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,125.04987,1.0,12.058437,tc1sfyu,-15.758537,-3.4646509,Cell_144
187,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,119.551674,1.0,12.058437,tc1sfyv,-15.758396,-3.4646966,Cell_144
188,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,112.539604,1.0,12.058437,tc1sfyw,-15.758227,-3.4647524,Cell_144
189,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,114.43823,1.0,15.760513,tc1sfyx,-15.758166,-3.4647346,Cell_144
190,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,114.96988,1.0,12.058437,tc1sfyy,-15.758216,-3.4647524,Cell_144
191,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,116.97398,1.0,15.760513,tc1sfyz,-15.758159,-3.4647336,Cell_144
192,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,123.43703,1.0,7.9004483,tc1sfz0,-15.7584,-3.4647264,Cell_144
193,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,147.75644,1.0,12.058437,tc1sfz1,-15.758766,-3.4645607,Cell_144
194,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,120.36067,1.0,8.366108,tc1sfz2,-15.758275,-3.4647613,Cell_144
195,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,125.93408,1.0,13.835255,tc1sfz3,-15.758256,-3.4647136,Cell_144
196,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,165.2762,1.0,12.058437,tc1sfz4,-15.759007,-3.4644742,Cell_144
197,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,135.62502,1.0,12.058437,tc1sfz5,-15.758415,-3.4646733,Cell_144
198,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,127.47749,1.0,13.835255,tc1sfz6,-15.758198,-3.4647276,Cell_144
199,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,129.59053,1.0,13.835255,tc1sfz7,-15.758213,-3.464722,Cell_144
200,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,119.36599,1.0,8.366108,tc1sfz8,-15.758088,-3.464812,Cell_144
201,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,120.235245,1.0,13.835255,tc1sfz9,-15.757979,-3.4647963,Cell_144
202,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,122.34491,1.0,8.366108,tc1sfzb,-15.75809,-3.4648077,Cell_144
203,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,123.07148,1.0,13.835255,tc1sfzc,-15.757982,-3.4647927,Cell_144
204,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,123.48151,1.0,13.835255,tc1sfzd,-15.75796,-3.464797,Cell_144
205,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,128.12376,1.0,13.835255,tc1sfze,-15.75802,-3.4647758,Cell_144
206,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,124.07969,1.0,13.835255,tc1sfzf,-15.757921,-3.4648082,Cell_144
207,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,128.64363,1.0,13.835255,tc1sfzg,-15.757978,-3.4647877,Cell_144
208,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,125.06897,1.0,12.058437,tc1sfzh,-15.757921,-3.4648223,Cell_144
209,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,121.329666,1.0,12.058437,tc1sfzj,-15.75783,-3.4648519,Cell_144
210,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,123.39965,1.0,13.835255,tc1sfzk,-15.757811,-3.4648402,Cell_144
211,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,120.406624,1.0,13.835255,tc1sfzm,-15.757734,-3.4648652,Cell_144
212,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,116.11396,1.0,12.058437,tc1sfzn,-15.757667,-3.4649026,Cell_144
213,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,116.53223,1.0,15.760513,tc1sfzp,-15.757588,-3.4648948,Cell_144
214,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,117.90273,1.0,13.835255,tc1sfzq,-15.75762,-3.4648995,Cell_144
215,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,119.86364,1.0,22.290157,tc1sfzr,-15.757498,-3.464867,Cell_144
216,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,123.54041,1.0,13.835255,tc1sfzs,-15.757671,-3.4648798,Cell_144
217,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,120.8236,1.0,13.835255,tc1sfzt,-15.757605,-3.4649014,Cell_144
218,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,124.00004,1.0,13.835255,tc1sfzu,-15.757634,-3.464889,Cell_144
219,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,121.147415,1.0,13.835255,tc1sfzv,-15.7575655,-3.4649117,Cell_144
220,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,118.717384,1.0,13.835255,tc1sfzw,-15.757502,-3.4649322,Cell_144
221,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,121.23615,1.0,22.290157,tc1sfzx,-15.757387,-3.464897,Cell_144
222,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,121.6903,1.0,13.835255,tc1sfzy,-15.75751,-3.4649274,Cell_144
223,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,125.73854,1.0,22.290157,tc1sfzz,-15.757419,-3.4648852,Cell_144
224,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,103.257835,1.0,16.787197,tc1sg5f,-15.757109,-3.4650342,Cell_144
225,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,102.72689,1.0,16.787197,tc1sg5g,-15.757084,-3.4650426,Cell_144
226,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,105.03926,1.0,36.98508,tc1sg5p,-15.756789,-3.4649754,Cell_144
227,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,108.69874,1.0,36.98508,tc1sg5q,-15.75683,-3.46496,Cell_144
228,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,105.98478,1.0,36.98508,tc1sg5r,-15.756766,-3.4649813,Cell_144
229,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,104.23846,1.0,16.787197,tc1sg5s,-15.757028,-3.4650557,Cell_144
230,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,110.87896,1.0,36.98508,tc1sg5t,-15.756811,-3.4649658,Cell_144
231,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,100.37404,1.0,16.787197,tc1sg5u,-15.756929,-3.4650872,Cell_144
232,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,106.698944,1.0,36.98508,tc1sg5v,-15.756706,-3.4649997,Cell_144
233,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,110.82532,1.0,36.98508,tc1sg5w,-15.756759,-3.4649823,Cell_144
234,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,110.45891,1.0,36.98508,tc1sg5x,-15.756734,-3.4649901,Cell_144
235,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,109.39373,1.0,36.98508,tc1sg5y,-15.756699,-3.4650013,Cell_144
236,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,112.86332,1.0,36.98508,tc1sg5z,-15.75674,-3.4649885,Cell_144
237,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,108.95466,1.0,36.98508,tc1sg6c,-15.75666,-3.465015,Cell_144
238,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,106.816536,1.0,50.386536,tc1sg6e,-15.7564125,-3.4649928,Cell_144
239,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,112.939644,1.0,36.98508,tc1sg6f,-15.756691,-3.4650042,Cell_144
240,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,114.22014,1.0,36.98508,tc1sg6g,-15.756695,-3.465003,Cell_144
241,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,1.9999999,8.042382e-07,118.3823,1.0,203.05411,tc1sg6m,-15.757686,-3.4644043,Cell_144
242,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.0,8.042382e-07,119.23155,1.0,203.05411,tc1sg6p,-15.767688,-3.464057,Cell_144
243,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,1.9999999,8.042382e-07,120.49393,1.0,203.05411,tc1sg6q,-15.757675,-3.4644082,Cell_144
244,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,1.0,8.042382e-07,119.704285,1.0,203.05411,tc1sg6r,-15.755989,-3.4644778,Cell_144
245,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,110.125534,1.0,203.05411,tc1sg6s,-15.754184,-3.4645922,Cell_144
246,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,116.79308,1.0,203.05411,tc1sg6t,-15.754279,-3.4645646,Cell_144
247,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,115.654785,1.0,76.048096,tc1sg6u,-15.756052,-3.464925,Cell_144
248,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,262.0,115.69557,1.0,76.048096,tc1sg6v,-15.754509,-3.464546,Cell_144
249,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,118.99268,1.0,203.05411,tc1sg6w,-15.754291,-3.4645746,Cell_144
250,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,121.83802,1.0,203.05411,tc1sg6x,-15.7543335,-3.464567,Cell_144
251,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,118.11009,1.0,76.048096,tc1sg6y,-15.756034,-3.4649346,Cell_144
252,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,124.71826,1.0,76.048096,tc1sg6z,-15.756119,-3.4649072,Cell_144
253,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,106.88354,1.0,36.98508,tc1sg70,-15.75638,-3.465105,Cell_144
254,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,112.91694,1.0,36.98508,tc1sg71,-15.7564535,-3.4650795,Cell_144
255,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,105.585976,1.0,36.98508,tc1sg72,-15.756328,-3.4651203,Cell_144
256,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,110.464806,1.0,36.98508,tc1sg73,-16.630455,-3.7020411,Cell_144
257,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,118.02382,1.0,36.98508,tc1sg74,-16.627367,-3.701849,Cell_144
258,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,121.26221,1.0,36.98508,tc1sg75,-16.624172,-3.70168,Cell_144
259,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,116.81115,1.0,36.98508,tc1sg76,-16.620773,-3.7015498,Cell_144
260,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,120.18964,1.0,36.98508,tc1sg77,-16.61762,-3.701381,Cell_144
261,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,109.63609,1.0,36.98508,tc1sg78,-16.614088,-3.7012808,Cell_144
262,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,107.6951,1.0,36.98508,tc1sg79,-16.61082,-3.7011402,Cell_144
263,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,110.4353,1.0,36.98508,tc1sg7b,-16.60771,-3.7009778,Cell_144
264,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,107.81207,1.0,36.98508,tc1sg7c,-16.604462,-3.7008412,Cell_144
265,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,114.53952,1.0,36.98508,tc1sg7d,-16.601503,-3.7006605,Cell_144
266,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,116.13428,1.0,36.98508,tc1sg7e,-16.598417,-3.7005053,Cell_144
267,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,111.06573,1.0,36.98508,tc1sg7f,-16.595156,-3.7003827,Cell_144
268,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,112.58407,1.0,36.98508,tc1sg7g,-16.5921,-3.7002294,Cell_144
269,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,119.71875,1.0,76.048096,tc1sg7h,-16.588602,-3.7000017,Cell_144
270,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,121.399414,1.0,76.048096,tc1sg7j,-16.58556,-3.6998425,Cell_144
271,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,120.242546,1.0,76.048096,tc1sg7k,-16.582457,-3.699699,Cell_144
272,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,125.81072,1.0,76.048096,tc1sg7m,-16.579824,-3.6994967,Cell_144
273,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,121.52549,1.0,76.048096,tc1sg7n,-16.577183,-3.6993172,Cell_144
274,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,121.9426,1.0,76.048096,tc1sg7p,-16.574694,-3.6991165,Cell_144
275,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,123.54997,1.0,76.048096,tc1sg7q,-16.572248,-3.6989112,Cell_144
276,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,125.001366,1.0,76.048096,tc1sg7r,-16.56982,-3.6987069,Cell_144
277,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,114.06793,1.0,76.048096,tc1sg7s,-16.567057,-3.6985624,Cell_144
278,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,117.15415,1.0,76.048096,tc1sg7t,-16.564701,-3.6983533,Cell_144
279,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,112.407814,1.0,76.048096,tc1sg7u,-16.562136,-3.698181,Cell_144
280,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,115.2483,1.0,76.048096,tc1sg7v,-16.559803,-3.6979744,Cell_144
281,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,118.25718,1.0,76.048096,tc1sg7w,-16.557482,-3.6977682,Cell_144
282,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,123.76406,1.0,76.048096,tc1sg7x,-16.555246,-3.6975515,Cell_144
283,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,118.54388,1.0,76.048096,tc1sg7y,-16.552732,-3.6973858,Cell_144
284,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,119.905815,1.0,76.048096,tc1sg7z,-16.550406,-3.69719,Cell_144
285,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,114.63846,1.0,203.05411,tc1sg9c,-16.54603,-3.6969,Cell_144
286,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,109.5085,1.0,66.13284,tc1sg9e,-16.545591,-3.6968722,Cell_144
287,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,110.30469,1.0,66.13284,tc1sg9f,-16.543295,-3.6966827,Cell_144
288,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,110.35714,1.0,66.13284,tc1sg9g,-16.540987,-3.696497,Cell_144
289,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,115.19476,1.0,66.13284,tc1sg9m,-16.538826,-3.696291,Cell_144
290,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,119.596405,1.0,131.94025,tc1sg9n,-16.5357,-3.6960225,Cell_144
291,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,121.90283,1.0,131.94025,tc1sg9p,-16.533495,-3.6958299,Cell_144
292,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,119.147514,1.0,66.13284,tc1sg9q,-16.532124,-3.695724,Cell_144
293,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,120.661285,1.0,66.13284,tc1sg9r,-16.529926,-3.695537,Cell_144
294,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,110.604324,1.0,66.13284,tc1sg9s,-16.527428,-3.695403,Cell_144
295,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,115.142044,1.0,66.13284,tc1sg9t,-16.525331,-3.6952028,Cell_144
296,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,111.0441,1.0,66.13284,tc1sg9u,-16.523016,-3.6950433,Cell_144
297,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,116.02625,1.0,66.13284,tc1sg9v,-16.52107,-3.6948123,Cell_144
298,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,117.133575,1.0,66.13284,tc1sg9w,-16.51907,-3.6945834,Cell_144
299,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,118.77781,1.0,66.13284,tc1sg9x,-16.517216,-3.6943154,Cell_144
300,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,120.87822,1.0,66.13284,tc1sg9y,-16.515373,-3.6940463,Cell_144
301,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,120.83704,1.0,66.13284,tc1sg9z,-16.513498,-3.6937869,Cell_144
302,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,124.47655,1.0,46.77555,tc1sgbb,-16.511982,-3.693537,Cell_144
303,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,124.12218,1.0,46.77555,tc1sgbc,-16.51011,-3.693281,Cell_144
304,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,114.64652,1.0,46.77555,tc1sgbd,-16.508038,-3.6930616,Cell_144
